track_id	gt_bpm	det_bpm	det_conf	ioi_bpm	ioi_conf	comb_bpm	comb_conf	ac_bpm	ac_conf	lowac_bpm	lowac_conf	hopf_bpm	hopf_conf	spec_bpm	spec_conf	crest_db	transient_density	tempo_stability	d_low	d_high	machine_timed	drumless	duration_s	n_onsets	pc_det	pc_half	pc_double	pc_triple	es_det	es_half	es_double	es_triple	me_det	me_half	me_double	me_triple	io_det	io_half	io_double	io_triple	label	dataset	n_beats	bpm_librosa	best_shift	best_score	prominence	is_ternary_top	is_edm_phrase_top	sim_1	sim_2	sim_3	sim_4	sim_6	sim_8	sim_12	sim_16	sim_32
hiphop.00016	100.95	101.0	0.6777	187.75	0.0389	100.5	0.5869	102.75	1.0	102.5	1.0	100.5	0.2028	99.64	0.774	12.57	7.5	0.0	5.8	5.66	0	0	30.01	225	0.0574	0.0952	0.2043	0.074	0.0784	1.0	0.9706	0.4079	0.4427	0.7756	0.8504	0.2263	0.6741	0.067	0.808	0.4196	0	GZ	50	99.38	4	0.980492	0.033957	0	0	0.93026	0.905788	0.925466	0.980492	0.901479	0.977476	0.974075	0.971283	0.962809
hiphop.00017	97.73	97.79	0.5587	187.75	0.0242	99.5	0.3484	97.97	0.6007	65.62	0.8647	196.5	0.1329	197.73	0.7834	13.82	7.26	0.0	5.9	5.36	0	0	30.01	218	0.0761	0.0634	0.2094	0.0296	0.1429	0.4	0.9898	0.3537	0.254	0.2474	0.7995	0.2836	0.6636	0.0783	0.8065	0.5853	0	GZ	48	99.38	8	0.995353	0.005766	0	0	0.986391	0.979053	0.986279	0.994795	0.979256	0.995353	0.994101	0.993269	0.992782
hiphop.00018	104.93	141.17	0.4946	176.75	0.0205	84.5	0.4254	139.5	0.6198	144.77	0.6827	82.0	0.0576	159.36	0.6106	14.52	8.0	0.0	6.26	6.9	0	0	30.01	240	0.0207	0.0301	0.0418	0.2412	0.3803	0.6111	0.4718	0.6085	0.4491	0.4824	0.6047	0.6326	0.728	0.0795	0.6318	0.887	-1	GZ	71	143.55	1	0.971286	0.017297	1	0	0.971286	0.961395	0.959127	0.953413	0.957775	0.951546	0.946845	0.949747	0.954566
hiphop.00019	100.76	100.77	0.4484	187.75	0.0792	80.5	0.3571	0.0	0.0	100.24	0.5533	189.0	0.1111	99.18	0.7807	11.95	7.4	0.0	6.46	5.96	0	0	30.01	222	0.059	0.0631	0.0759	0.0417	0.9412	0.1538	0.9208	0.4605	0.4526	0.6579	0.8307	0.6491	0.7149	0.0271	0.8145	0.4027	0	GZ	51	99.38	4	0.985162	0.01491	0	0	0.971472	0.964953	0.969032	0.985162	0.963868	0.982761	0.981937	0.981546	0.966008
hiphop.00020	117.32	116.34	0.7295	115.5	0.0254	116.5	0.609	114.93	1.0	114.76	1.0	116.5	0.192	74.29	0.588	11.89	7.73	0.0	5.16	6.43	0	0	30.01	232	0.031	0.082	0.2357	0.0291	0.3898	0.3667	0.9402	0.5486	0.483	0.7063	0.8969	0.6429	0.71	0.0996	0.8442	0.4156	0	GZ	58	117.45	32	0.945248	0.043328	0	1	0.922899	0.904503	0.897932	0.899337	0.874699	0.905467	0.887803	0.942787	0.945248
hiphop.00021	100.97	101.0	0.6318	187.75	0.0312	67.5	0.4234	99.54	0.5426	0.0	0.0	102.0	0.1212	199.67	0.8087	10.96	7.03	0.0	5.2	5.36	0	0	30.01	211	0.0944	0.0952	0.2116	0.0271	0.0784	0.9231	0.8922	0.4342	0.1988	0.4083	0.8555	0.361	0.6762	0.1	0.8	0.4476	0	GZ	51	99.38	2	0.988099	0.004201	0	1	0.978859	0.988099	0.976014	0.986374	0.983924	0.985141	0.983872	0.987355	0.980939
hiphop.00022	101.01	100.95	0.7915	187.75	0.0218	67.0	0.5138	99.5	0.8646	99.48	0.8736	101.0	0.2051	98.81	0.7979	14.04	6.96	0.0	5.3	5.4	0	0	30.01	209	0.1115	0.065	0.2521	0.0893	0.9216	0.1538	0.6139	0.5197	0.589	0.4237	0.7954	0.8606	0.625	0.0865	0.7115	0.6202	0	GZ	50	99.38	1	0.968296	0.017157	0	0	0.968296	0.952819	0.949457	0.953156	0.937101	0.955735	0.957532	0.941562	0.938299
hiphop.00023	95.91	187.81	0.6676	193.76	0.0313	188.5	0.4846	179.93	0.5404	93.67	0.6392	188.0	0.149	187.84	0.7551	12.34	7.23	0.0	5.7	5.1	0	0	30.01	217	0.1355	0.0692	0.5743	0.2066	0.6489	0.4894	0.7979	0.5035	0.7867	0.3374	0.8277	0.7102	0.7917	0.4769	0.7639	0.6574	1	GZ	48	92.29	8	0.968006	0.034608	0	1	0.949371	0.939088	0.920993	0.92683	0.937837	0.968006	0.928959	0.942043	0.904142
hiphop.00024	101.74	101.8	0.7222	176.75	0.05	102.5	0.4974	102.16	0.936	101.72	0.9015	102.5	0.122	103.26	0.732	14.05	7.33	0.0	6.53	5.9	0	0	30.01	220	0.0302	0.0399	0.1657	0.0455	0.1373	0.0	0.2745	0.5163	0.5209	0.0	0.6727	0.4243	0.7671	0.032	0.8219	0.4475	0	GZ	51	103.36	16	0.989264	0.021625	0	1	0.976497	0.964604	0.96494	0.966106	0.967638	0.987586	0.967638	0.989264	0.985331
hiphop.00025	105.79	105.94	0.6476	187.75	0.0266	105.0	0.4543	105.2	0.7484	60.82	1.0	105.5	0.0919	131.96	0.7903	10.55	8.0	0.0	5.73	5.76	0	0	30.01	240	0.1126	0.0815	0.2383	0.0668	0.8868	0.1852	0.8868	0.4969	0.2609	0.1052	0.6141	0.3111	0.5397	0.0711	0.7322	0.6527	0	GZ	53	107.67	4	0.980911	0.008347	0	1	0.968772	0.962664	0.962945	0.980911	0.960532	0.978878	0.976393	0.976355	0.978559
hiphop.00026	102.38	102.4	0.6636	187.75	0.0226	102.5	0.4472	101.28	0.967	136.83	0.6723	102.5	0.0981	129.99	0.7961	11.26	7.38	0.0	5.93	5.43	0	0	30.37	224	0.0491	0.0789	0.2027	0.0598	0.0577	0.1154	0.9615	0.3654	0.2801	0.3668	0.6215	0.4675	0.6413	0.0852	0.7758	0.5202	0	GZ	52	103.36	32	0.959568	0.017062	0	1	0.950327	0.946724	0.937205	0.941107	0.933278	0.939811	0.943905	0.959503	0.959568
hiphop.00027	90.87	179.07	0.4563	176.75	0.0349	183.0	0.519	91.08	0.4908	91.12	0.8966	182.5	0.1562	67.46	0.7783	12.24	7.47	0.0	5.61	5.74	0	0	30.13	225	0.0587	0.0475	0.0164	0.0597	0.4667	0.4	0.4444	0.4519	0.5159	0.5942	0.6001	0.4476	0.7277	0.4464	0.7411	0.6964	1	GZ	45	92.29	32	0.990579	0.07491	0	1	0.904365	0.890723	0.88426	0.926972	0.888103	0.963276	0.932753	0.969201	0.990579
hiphop.00028	89.35	175.1	0.4351	176.75	0.036	89.0	0.3068	178.59	0.6742	175.35	0.7096	89.0	0.0715	175.22	0.6476	12.4	8.8	0.0	5.5	5.77	0	0	30.01	264	0.0482	0.0174	0.0264	0.078	0.4773	0.5909	0.483	0.5171	0.4137	0.4591	0.5819	0.575	0.7643	0.2433	0.7262	0.8137	1	GZ	45	92.29	2	0.972505	0.019732	0	0	0.956487	0.972505	0.947194	0.96555	0.958184	0.962055	0.941986	0.949058	0.921723
hiphop.00029	93.06	124.04	0.5031	187.75	0.0453	93.0	0.5404	121.81	0.649	126.14	0.7214	186.0	0.2087	118.21	0.7282	11.17	7.41	0.0	6.16	6.13	0	0	30.35	225	0.0291	0.0062	0.0303	0.6698	0.5079	0.125	0.4048	0.8783	0.2909	0.4651	0.5635	0.7178	0.7143	0.0402	0.5446	0.8438	-1	GZ	60	123.05	1	0.946256	0.056208	1	1	0.946256	0.906739	0.887853	0.892243	0.925416	0.886325	0.879019	0.911635	0.877563
hiphop.00030	179.12	179.14	0.5469	176.75	0.0859	89.0	0.3674	89.96	0.5403	175.19	0.6687	180.0	0.0953	199.67	0.7435	10.72	7.56	0.0	6.63	6.26	0	0	30.01	227	0.0404	0.0573	0.6375	0.0759	0.9667	0.7556	0.9667	0.513	0.4274	0.2283	0.7225	0.6807	0.9027	0.5841	0.9204	0.4381	0	GZ	43	89.1	16	0.997408	0.008892	0	1	0.980514	0.98318	0.980905	0.994185	0.983272	0.997333	0.99376	0.997408	0.996805
hiphop.00031	99.92	100.7	0.4482	187.75	0.0411	67.0	0.2709	99.76	0.6029	66.54	0.9292	100.5	0.1034	126.7	0.8054	10.81	8.0	0.0	5.77	5.73	0	0	30.0	240	0.0646	0.0225	0.069	0.0374	0.3137	0.8846	0.9604	0.4737	0.3038	0.4825	0.855	0.4308	0.6192	0.0335	0.8117	0.5146	0	GZ	51	99.38	32	0.969731	0.023886	0	1	0.958848	0.940805	0.948312	0.952026	0.94293	0.943379	0.94152	0.966649	0.969731
hiphop.00032	100.51	101.18	0.3652	193.75	0.0357	68.0	0.4218	100.93	0.5331	102.72	1.0	97.5	0.1225	98.59	0.7282	12.36	8.55	0.0	6.48	5.68	0	0	29.93	256	0.0297	0.0818	0.0589	0.015	0.451	0.4615	0.5248	0.5066	0.5146	0.3367	0.6188	0.5028	0.4157	0.0588	0.6745	0.6824	0	GZ	51	99.38	8	0.976259	0.02891	0	1	0.963385	0.950156	0.94149	0.94657	0.947529	0.976259	0.945573	0.963835	0.947169
hiphop.00033	97.04	194.67	0.6323	193.75	0.0412	193.5	0.4301	96.77	0.4867	64.42	0.9751	194.0	0.1159	193.16	0.8386	10.33	8.98	0.0	5.97	5.44	0	0	30.17	271	0.1398	0.0427	0.2374	0.1446	0.7857	0.4898	0.6837	0.5748	0.8769	0.503	0.7854	0.7786	0.7815	0.3556	0.7593	0.7963	1	GZ	47	95.7	32	0.987807	0.12175	0	1	0.946716	0.922092	0.886425	0.866635	0.845046	0.86548	0.855421	0.782723	0.987807
hiphop.00034	98.74	100.5	0.404	187.75	0.0338	200.0	0.3309	100.21	0.5608	67.95	0.7441	101.0	0.0681	77.14	0.6904	10.38	7.73	0.0	5.61	5.12	0	0	30.28	234	0.0491	0.0335	0.1836	0.0407	0.1765	0.1154	0.402	0.4575	0.5378	0.6373	0.4892	0.4676	0.5579	0.0515	0.6781	0.6996	0	GZ	100	198.77	16	0.970809	0.058444	0	1	0.958602	0.917515	0.907215	0.906377	0.895521	0.920424	0.900402	0.970809	0.941223
hiphop.00035	83.95	112.07	0.4191	176.75	0.039	73.5	0.3259	110.45	0.5571	83.12	0.6059	167.0	0.1445	61.66	0.7996	10.41	8.28	0.0	5.91	5.54	0	0	30.3	251	0.0312	0.0348	0.0744	0.4195	0.3158	0.1724	0.5789	0.8059	0.3016	0.3988	0.5589	0.8221	0.504	0.036	0.708	0.796	-1	GZ	72	143.55	16	0.982607	0.011557	0	1	0.964936	0.979831	0.969294	0.972806	0.967652	0.963583	0.973269	0.982607	0.981066
hiphop.00036	116.26	116.34	0.6973	115.5	0.0449	116.0	0.6343	114.97	0.8368	114.76	1.0	116.5	0.198	74.01	0.6357	16.13	7.31	0.0	4.96	6.3	0	0	30.65	224	0.0066	0.0891	0.1102	0.0287	0.2833	0.2667	0.7815	0.4134	0.3393	0.6429	0.8878	0.8399	0.7309	0.1121	0.87	0.4036	0	GZ	58	117.45	1	0.946601	0.039163	0	0	0.946601	0.935802	0.930791	0.934893	0.903105	0.911771	0.891584	0.881378	0.843015
hiphop.00037	71.96	143.99	0.6592	143.0	0.0547	144.0	0.5809	142.44	0.5124	94.94	0.5551	144.0	0.2221	109.09	0.5922	13.55	6.69	0.0	5.74	5.48	0	0	30.65	205	0.096	0.0677	0.5264	0.2004	0.2432	0.8919	0.8716	0.4796	0.1812	0.6477	0.8598	0.6073	0.7598	0.4853	0.9069	0.451	1	GZ	73	143.55	1	0.962702	0.021749	0	1	0.962702	0.944362	0.9399	0.942007	0.931093	0.949602	0.930507	0.951006	0.932845
hiphop.00038	91.55	183.07	0.6109	182.0	0.0373	91.5	0.5269	182.73	0.4892	180.97	0.7155	183.0	0.1441	181.32	0.7526	10.29	7.08	0.0	4.83	4.89	0	0	30.65	217	0.1039	0.0968	0.4916	0.2596	0.8298	0.2979	0.734	0.484	0.7675	0.4195	0.5691	0.7497	0.7407	0.5046	0.787	0.6157	1	GZ	88	184.57	16	0.982442	0.1146	0	1	0.923431	0.853648	0.847247	0.86711	0.85525	0.981905	0.868573	0.982442	0.979378
hiphop.00039	95.05	190.01	0.5296	187.75	0.0329	95.5	0.5504	186.92	0.616	190.67	0.6889	190.0	0.1516	144.3	0.6863	13.61	8.06	0.0	5.58	6.2	0	0	30.65	247	0.1244	0.0731	0.5422	0.2753	0.4898	0.4286	0.8308	0.5582	0.6055	0.4782	0.5493	0.6616	0.7276	0.5122	0.752	0.6707	1	GZ	95	184.57	1	0.934781	0.034839	0	1	0.934781	0.903511	0.883755	0.879225	0.896372	0.934013	0.876856	0.928793	0.933433
hiphop.00040	79.66	160.02	0.7487	158.24	0.0287	64.0	0.4599	80.3	0.6187	157.1	0.5552	160.0	0.2062	157.22	0.757	15.46	7.31	0.0	5.25	4.99	0	0	30.65	224	0.1223	0.1178	0.328	0.2549	0.2439	0.3902	0.7195	0.5203	0.1738	0.2703	0.8495	0.891	0.6906	0.3498	0.7444	0.704	1	GZ	41	80.75	8	0.958292	0.090239	0	1	0.90855	0.868793	0.830158	0.846725	0.867313	0.958292	0.854789	0.924655	0.908201
hiphop.00041	92.05	185.15	0.5922	187.75	0.0269	92.0	0.6098	90.54	0.7073	179.91	0.6527	92.0	0.1407	185.96	0.7891	13.21	8.25	0.0	5.94	5.16	0	0	30.65	253	0.0664	0.0843	0.0227	0.0415	0.5368	0.4583	0.4947	0.4683	0.7323	0.4945	0.4699	0.4945	0.7183	0.3849	0.8095	0.7024	1	GZ	49	92.29	4	0.96835	0.013242	0	1	0.95351	0.930698	0.943489	0.96835	0.927088	0.95925	0.956744	0.966089	0.956706
hiphop.00042	91.1	185.73	0.3923	187.75	0.0255	90.0	0.3964	93.15	0.8183	183.58	0.614	90.0	0.0981	182.27	0.7965	11.57	7.7	0.0	5.61	5.22	0	0	30.65	236	0.0543	0.029	0.0248	0.077	0.4526	0.5	0.4474	0.4772	0.54	0.4336	0.5063	0.456	0.6936	0.3532	0.7234	0.7745	1	GZ	47	92.29	4	0.970111	0.02063	0	1	0.948905	0.950056	0.942295	0.970111	0.941141	0.966665	0.961105	0.96568	0.94396
hiphop.00043	89.96	67.51	0.529	176.75	0.0512	113.0	0.3822	184.24	0.5607	110.08	1.0	178.5	0.1157	67.82	0.7342	15.64	7.67	0.0	6.23	4.8	0	0	30.65	235	0.0061	0.0344	0.1007	0.0066	0.4286	0.3333	0.5507	0.4519	0.8831	0.8794	0.5067	0.4181	0.1239	0.0	0.6111	0.735	-1	GZ	47	89.1	4	0.97581	0.025428	0	0	0.952709	0.948055	0.946662	0.97581	0.947195	0.973768	0.967554	0.962095	0.93591
hiphop.00044	118.29	117.54	0.4824	115.5	0.0184	78.0	0.4548	114.63	0.8748	117.58	0.9753	117.0	0.1628	107.82	0.5398	17.82	6.46	0.0	5.12	4.67	0	0	30.65	198	0.0431	0.0292	0.2038	0.1345	0.4918	0.3226	0.5041	0.4088	0.4797	0.2393	0.8175	0.6922	0.599	0.2234	0.6497	0.599	0	GZ	59	117.45	1	0.924727	0.075957	0	0	0.924727	0.870911	0.845385	0.852778	0.852154	0.857081	0.819833	0.825474	0.809608
hiphop.00045	95.05	190.01	0.5296	187.75	0.0329	95.5	0.5504	186.92	0.616	190.67	0.6889	190.0	0.1516	144.3	0.6863	13.61	8.06	0.0	5.58	6.2	0	0	30.65	247	0.1244	0.0731	0.5422	0.2753	0.4898	0.4286	0.8308	0.5582	0.6055	0.4782	0.5493	0.6616	0.7276	0.5122	0.752	0.6707	1	GZ	95	184.57	1	0.934781	0.034839	0	1	0.934781	0.903511	0.883755	0.879225	0.896372	0.934013	0.876856	0.928793	0.933433
hiphop.00046	96.83	192.25	0.7161	193.75	0.0376	96.5	0.6917	94.79	0.5985	196.12	0.6134	96.5	0.2399	189.54	0.8661	11.51	6.4	0.0	5.06	5.33	0	0	30.01	192	0.3053	0.0583	0.6498	0.4361	0.5052	0.8571	0.7513	0.4948	0.7657	0.5766	0.8076	0.8932	0.7539	0.6545	0.712	0.7435	1	GZ	46	95.7	8	0.977824	0.015475	0	0	0.969937	0.967891	0.959564	0.965134	0.95924	0.977824	0.957829	0.966543	0.926458
hiphop.00047	97.58	145.43	0.4474	187.75	0.0262	145.5	0.4795	97.01	0.5934	194.12	0.59	194.0	0.1863	170.43	0.7855	11.12	6.96	0.0	5.56	4.76	0	0	30.01	209	0.0532	0.0554	0.0743	0.0082	0.3699	0.3514	0.4932	0.3927	0.5402	0.4334	0.6094	0.4589	0.5865	0.2692	0.6683	0.6635	-1	GZ	43	95.7	16	0.95684	0.033437	0	1	0.949951	0.930787	0.91797	0.914065	0.910046	0.942641	0.928836	0.95684	0.910723
hiphop.00048	96.81	96.72	0.4374	187.75	0.0392	97.0	0.5423	96.69	0.5301	96.98	0.58	193.5	0.1784	194.16	0.8406	11.5	7.8	0.0	5.96	5.66	0	0	30.01	234	0.0812	0.0854	0.2451	0.0535	0.3061	0.96	0.9072	0.5685	0.1913	0.7771	0.8431	0.7411	0.4936	0.0558	0.7554	0.6481	0	GZ	48	95.7	8	0.979025	0.044746	0	1	0.946762	0.922304	0.93253	0.936029	0.928681	0.979025	0.930949	0.973065	0.947079
hiphop.00049	101.94	101.76	0.5932	187.75	0.0718	102.5	0.4415	101.91	0.6363	102.08	0.9281	101.5	0.1208	103.79	0.7885	10.35	8.53	0.0	6.3	5.5	0	0	30.01	256	0.0273	0.062	0.1895	0.0805	0.451	0.7308	0.3039	0.5686	0.2603	0.6356	0.3269	0.5941	0.5176	0.0275	0.7569	0.6588	0	GZ	64	129.2	16	0.969469	0.018635	1	1	0.963345	0.946039	0.945449	0.959732	0.965633	0.945408	0.947002	0.969469	0.954667
hiphop.00050	99.86	196.25	0.6964	193.75	0.031	99.0	0.4199	65.25	0.9799	65.15	0.9558	99.0	0.15	123.77	0.7263	10.59	7.33	0.0	5.3	4.8	0	0	30.01	220	0.303	0.035	0.3117	0.3394	0.9596	0.96	0.599	0.5559	0.8575	0.8432	0.5946	0.6749	0.6895	0.4384	0.6758	0.8402	1	GZ	50	99.38	12	0.973695	0.084729	0	1	0.9086	0.88947	0.888461	0.889656	0.883823	0.883883	0.973695	0.881396	0.904785
hiphop.00051	104.77	104.76	0.8072	176.75	0.0234	105.0	0.6661	105.78	1.0	62.27	0.9437	105.0	0.1822	106.22	0.7779	9.51	7.63	0.0	5.3	5.5	0	0	30.01	229	0.0962	0.0169	0.2329	0.1253	0.434	0.7778	0.8571	0.6266	0.4649	0.7524	0.7562	0.7699	0.5439	0.0526	0.7018	0.7193	0	GZ	50	103.36	4	0.958489	0.020787	0	1	0.942813	0.936673	0.933222	0.958489	0.920482	0.938731	0.945475	0.954011	0.928176
hiphop.00052	104.96	105.03	0.7576	187.75	0.0253	70.5	0.5556	106.1	0.8851	60.14	1.0	104.0	0.1461	106.4	0.8457	14.94	6.96	0.0	6.16	6.1	0	0	30.01	209	0.0313	0.0455	0.1338	0.0684	0.0	0.9259	0.0283	0.481	0.0	0.3205	0.1784	0.7964	0.8462	0.0577	0.9231	0.2596	0	GZ	53	103.36	4	0.989721	0.028476	0	1	0.949547	0.958135	0.949189	0.989721	0.95711	0.985626	0.981779	0.982172	0.964356
hiphop.00053	108.12	108.09	0.6753	167.0	0.0223	71.5	0.3987	106.86	0.9702	106.94	0.9709	106.5	0.1088	187.13	0.7655	16.28	6.96	0.0	5.86	5.6	0	0	30.01	209	0.0486	0.0787	0.3668	0.0566	0.2364	0.0357	0.0367	0.5521	0.3724	0.3677	0.7782	0.482	0.6298	0.1058	0.7115	0.7452	0	GZ	55	107.67	16	0.994247	0.023782	0	1	0.973905	0.968044	0.964137	0.970631	0.96849	0.98927	0.9703	0.994247	0.991798
hiphop.00054	112.26	112.2	0.6574	111.25	0.0381	112.0	0.5315	110.39	0.9975	73.84	0.964	112.0	0.1728	141.26	0.758	15.53	6.46	0.0	5.16	5.23	0	0	30.01	194	0.1236	0.0438	0.3981	0.0168	0.2281	0.5517	0.9823	0.2189	0.3924	0.5656	0.7964	0.3533	0.7513	0.2487	0.8342	0.4715	0	GZ	56	112.35	4	0.993416	0.016005	0	1	0.963499	0.964764	0.962015	0.993416	0.964349	0.992901	0.99148	0.99307	0.990059
hiphop.00055	82.02	102.73	0.4981	158.25	0.0514	81.0	0.4787	107.51	0.6135	111.15	1.0	163.0	0.135	102.91	0.7956	15.07	6.56	0.0	4.83	4.96	0	0	30.01	197	0.052	0.0063	0.1025	0.0739	0.5	0.1154	0.534	0.3806	0.0686	0.4358	0.7741	0.2231	0.6735	0.0561	0.5204	0.6888	-1	GZ	53	107.67	16	0.937049	0.037882	1	1	0.933731	0.875921	0.867814	0.910225	0.927642	0.869234	0.891115	0.937049	0.90722
hiphop.00056	100.86	100.85	0.6191	193.75	0.0293	67.5	0.5467	99.61	0.694	101.75	0.9421	100.0	0.114	99.11	0.8032	13.23	6.76	0.0	5.5	5.16	0	0	30.01	203	0.0493	0.0996	0.1883	0.1199	0.7843	0.8846	0.9901	0.3618	0.5601	0.7203	0.7792	0.4698	0.6931	0.1386	0.896	0.4653	0	GZ	50	99.38	4	0.994818	0.051872	0	1	0.871049	0.893532	0.87056	0.994818	0.893283	0.994105	0.993789	0.99236	0.994697
hiphop.00057	111.22	110.2	0.5421	187.75	0.032	110.5	0.4975	108.54	0.7897	74.16	0.6892	110.5	0.1151	163.53	0.8649	10.9	8.6	0.0	7.26	5.43	0	0	30.01	258	0.1055	0.0222	0.1345	0.0509	0.1786	0.8571	0.8559	0.4699	0.2001	0.5096	0.6152	0.4953	0.6576	0.0311	0.8171	0.716	0	GZ	41	89.1	12	0.994705	0.034019	1	0	0.959163	0.958561	0.993852	0.962209	0.994144	0.958646	0.994705	0.963195	0.948213
hiphop.00058	91.42	180.19	0.5505	187.75	0.0392	179.5	0.3433	176.0	0.6637	60.49	0.9386	90.5	0.1516	182.36	0.8377	15.47	7.7	0.0	5.66	5.56	0	0	30.01	231	0.0514	0.0694	0.1286	0.0406	0.5385	0.4783	0.4972	0.4465	0.5599	0.4161	0.3807	0.4536	0.7174	0.487	0.8174	0.6783	1	GZ	90	172.27	32	0.9896	0.03634	0	1	0.963033	0.939714	0.948101	0.95409	0.941915	0.983626	0.952429	0.984749	0.9896
hiphop.00059	92.04	184.85	0.6023	176.75	0.0386	183.0	0.4997	181.55	0.569	62.24	1.0	184.0	0.1703	185.51	0.7878	13.72	8.16	0.0	6.4	5.2	0	0	30.01	245	0.0701	0.0043	0.3096	0.0396	0.6667	0.383	0.6649	0.4748	0.8173	0.6795	0.5831	0.5519	0.7336	0.4344	0.8156	0.6762	1	GZ	47	92.29	16	0.993048	0.028116	0	1	0.955914	0.933889	0.951215	0.974665	0.932286	0.990678	0.973949	0.993048	0.984934
hiphop.00060	90.51	179.35	0.4334	176.75	0.0251	89.5	0.5086	175.02	0.7682	176.34	0.8486	90.0	0.1794	183.15	0.7813	11.43	7.43	0.0	6.0	4.9	0	0	30.01	223	0.073	0.0338	0.0607	0.1438	0.4778	0.4667	0.4556	0.4852	0.6237	0.5501	0.4708	0.5979	0.6577	0.4009	0.6396	0.8108	1	GZ	88	184.57	32	0.96694	0.166787	0	1	0.901797	0.799714	0.777581	0.793327	0.794255	0.963367	0.800592	0.960216	0.96694
hiphop.00061	93.02	185.97	0.4741	187.75	0.0344	186.0	0.5081	181.81	0.5825	127.87	0.7753	186.5	0.1403	94.75	0.7451	13.02	7.6	0.0	5.73	5.13	0	0	30.01	228	0.2376	0.0862	0.3911	0.2732	0.9574	0.8511	0.7487	0.5536	0.7848	0.671	0.7748	0.6532	0.7445	0.4317	0.8106	0.696	1	GZ	93	184.57	32	0.984651	0.066054	0	1	0.908243	0.887152	0.867337	0.928952	0.884201	0.975282	0.929975	0.975941	0.984651
hiphop.00062	92.02	184.56	0.5757	182.0	0.0318	90.5	0.4466	93.0	0.7747	61.64	1.0	91.5	0.1659	185.94	0.74	12.27	6.76	0.0	4.2	4.8	0	0	30.01	203	0.3252	0.1438	0.1033	0.0144	0.6129	0.6809	0.4432	0.4116	0.8471	0.4886	0.7169	0.6258	0.6386	0.3861	0.6881	0.797	1	GZ	45	92.29	8	0.978765	0.108519	0	1	0.925306	0.875395	0.863002	0.854371	0.865095	0.978765	0.843243	0.968043	0.930174
hiphop.00063	93.98	93.86	0.7206	167.0	0.0307	62.5	0.6095	93.88	0.8732	86.14	1.0	94.0	0.197	93.94	0.8323	12.72	8.03	0.0	5.26	5.16	0	0	30.01	241	0.0519	0.0386	0.2668	0.2299	0.9787	0.6667	0.9468	0.5532	0.415	0.4942	0.6471	0.459	0.3417	0.0292	0.675	0.7167	0	GZ	48	92.29	16	0.980238	0.062521	0	1	0.945534	0.935532	0.915053	0.908542	0.904576	0.907935	0.92038	0.980238	0.961891
hiphop.00064	86.22	172.29	0.5598	187.75	0.0347	173.0	0.5463	85.67	0.5753	112.99	0.8353	172.5	0.2163	109.47	0.7262	11.43	8.06	0.0	6.03	6.06	0	0	30.01	242	0.0944	0.0418	0.5793	0.1628	0.5057	0.7727	0.8728	0.5869	0.8289	0.4206	0.7563	0.6342	0.7593	0.4481	0.7801	0.5934	1	GZ	42	86.13	8	0.987756	0.017092	0	1	0.975559	0.966513	0.968206	0.96941	0.965641	0.987756	0.972986	0.985446	0.971919
hiphop.00065	96.24	192.31	0.7361	193.75	0.0385	190.5	0.5524	97.72	0.6158	195.27	0.6208	191.5	0.1701	195.24	0.748	12.07	6.43	0.0	4.8	5.13	0	0	30.01	193	0.3063	0.119	0.5261	0.3987	0.9794	0.2653	0.6839	0.5017	0.9223	0.3083	0.8606	0.8326	0.7031	0.5573	0.6562	0.7917	1	GZ	49	95.7	8	0.952429	0.017027	0	1	0.951622	0.933645	0.937989	0.93716	0.932594	0.952429	0.926904	0.94787	0.927589
hiphop.00066	91.96	185.15	0.467	187.75	0.0233	182.0	0.5519	92.73	0.6244	92.45	0.8395	91.0	0.189	66.73	0.7837	12.84	6.3	0.0	5.4	4.76	0	0	30.01	189	0.1339	0.0284	0.0792	0.0472	0.4194	0.3191	0.4032	0.3849	0.6494	0.4038	0.5328	0.4949	0.7553	0.6383	0.8085	0.6117	1	GZ	46	92.29	8	0.947602	0.067202	0	1	0.922707	0.8761	0.857587	0.855897	0.8847	0.947602	0.851693	0.943576	0.939921
hiphop.00067	97.13	97.1	0.6715	193.75	0.0294	96.5	0.5841	96.96	0.596	195.67	0.5961	97.0	0.2109	170.44	0.7544	11.71	6.96	0.0	5.63	5.06	0	0	30.01	209	0.0548	0.032	0.2434	0.1269	0.9796	0.2	0.9796	0.5685	0.667	0.2472	0.87	0.657	0.6106	0.0913	0.7885	0.5962	0	GZ	49	95.7	16	0.9903	0.101247	0	1	0.924286	0.885511	0.883592	0.885703	0.88935	0.959615	0.888757	0.9903	0.983572
hiphop.00068	96.81	192.37	0.6013	187.75	0.0648	192.5	0.5089	96.92	0.5239	96.9	0.6467	192.5	0.1434	194.15	0.8264	11.77	7.66	0.0	5.76	5.53	0	0	30.01	230	0.2039	0.1231	0.0489	0.0242	0.5464	0.4082	0.4767	0.4325	0.5788	0.4227	0.5782	0.5082	0.7249	0.4891	0.738	0.7467	1	GZ	48	95.7	16	0.984122	0.031661	0	1	0.951972	0.937337	0.943927	0.954005	0.939778	0.980841	0.95295	0.984122	0.973455
